scale,compression,max_rank,erank
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.048786163330078125,73,37.64063903248944
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.048534393310546875,73,37.54324433335606
10,0.04903411865234375,74,37.73631273170929
10,0.04878044128417969,74,37.63842831127769
10,0.04903411865234375,74,37.73631273170929
10,0.04878044128417969,74,37.63842831127769
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.048786163330078125,73,37.64063903248944
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04878044128417969,74,37.63842831127769
10,0.04878044128417969,74,37.63842831127769
10,0.04903411865234375,74,37.73631273170929
10,0.048786163330078125,73,37.64063903248944
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04883766174316406,74,37.660529692250215
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.048786163330078125,73,37.64063903248944
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04856300354003906,73,37.55432461468365
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04878044128417969,74,37.63842831127769
10,0.04903411865234375,74,37.73631273170929
10,0.048786163330078125,73,37.64063903248944
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
10,0.04903411865234375,74,37.73631273170929
11,0.019011974334716797,89,44.59921611853896
11,0.018942832946777344,88,44.51795373359651
11,0.019011974334716797,89,44.59921611853896
11,0.019011974334716797,89,44.59921611853896
11,0.018887042999267578,88,44.4522752227344
11,0.018879413604736328,88,44.4432860103634
11,0.018942832946777344,88,44.51795373359651
11,0.019011974334716797,89,44.59921611853896
11,0.019011974334716797,89,44.59921611853896
11,0.019011974334716797,89,44.59921611853896
11,0.018934249877929688,89,44.50785564858345
11,0.019011974334716797,89,44.59921611853896
11,0.018942832946777344,88,44.51795373359651
11,0.019011974334716797,89,44.59921611853896
11,0.018865585327148438,88,44.426988432221876
11,0.019011974334716797,89,44.59921611853896
11,0.018734455108642578,86,44.272144578077445
11,0.018942832946777344,88,44.51795373359651
11,0.019011974334716797,89,44.59921611853896
