method,scale,error,serror,time,rmax,erank
dd TTI,23,0.002632145597332529,3.517629192022962e-06,0.17797327041625977,86,0.0009925365447998047
cross,26,1.397831378877678e-10,7.530729895102352e-13,361.30557011161,41,0.0006153583526611328
TTI,26,3.3582806890407273e-13,3.504671404570195e-15,1.2889399528503418,31,0.00013044476509094238
d cross,26,1.0051025952306985e-05,1.4005480007511868e-06,361.3915910581127,46,0.0008077025413513184
d TTTI,26,2.40156685021421e-06,8.071899970634407e-09,1.2868785858154297,38,0.00013044476509094238
dd cross,26,577264.5014474678,4485.479013645323,361.3952665189281,48,0.0008862614631652832
dd TTI,26,0.0026351757280704304,3.463252247075315e-06,1.2934353351593018,78,0.00013044476509094238
cross,26,1.8453451573299342e-10,1.0528504364146271e-12,96.59898325335234,29,0.00023484230041503906
TTI,26,3.363464540858123e-13,3.5224550101362853e-15,2.1288001537323,31,0.00013044476509094238
d cross,26,0.0010360681782970505,5.985417640878622e-05,97.51843735110015,35,0.0003558695316314697
d TTTI,26,2.406143917565363e-06,9.216737062719504e-09,2.126899242401123,38,0.00013044476509094238
dd cross,26,1486454.3509822462,3600.2586767401367,96.65351101290435,37,0.0004081130027770996
dd TTI,26,0.002636510422855716,4.000022931452976e-06,2.1371092796325684,78,0.00013044476509094238
cross,24,1.4187546520203787e-10,7.849078738760949e-13,73.97667526174337,30,0.0004658699035644531
TTI,24,3.3733695217551945e-13,3.174054152850086e-15,0.17377209663391113,30,0.0005029439926147461
d cross,24,4.9097228764306605e-05,3.5120227938050845e-06,73.99487971235067,34,0.0006883144378662109
d TTTI,24,2.400451832461424e-06,6.173304948953058e-09,0.16954612731933594,38,0.0005029439926147461
dd cross,24,5687.9054682054575,122.36718832616585,74.00022481847554,36,0.0008127689361572266
dd TTI,24,0.0026355412289518322,6.089135483220743e-06,0.17932796478271484,86,0.0005029439926147461
cross,27,1.4332288498471392e-10,5.175496049071783e-13,132.94277416728437,39,0.0003250390291213989
TTI,27,3.378669223784542e-13,3.0235865766949873e-15,2.129263162612915,31,6.535649299621582e-05
d cross,27,4.703285555815965e-05,2.7495248973423584e-05,133.03861629031599,45,0.00045377016067504883
d TTTI,27,2.404044670101288e-06,1.1442313599056779e-08,2.127246618270874,38,6.535649299621582e-05
dd cross,27,3524248.5660320455,9500.622358405602,133.04732095263898,47,0.000496789813041687
dd TTI,27,0.002636779442994352,3.792214273669021e-06,2.134742259979248,78,6.535649299621582e-05
cross,25,1.649018964120867e-10,7.269717468395857e-13,269.3140343595296,29,0.0005880594253540039
TTI,25,3.365263633763272e-13,4.385912640843988e-15,0.16929078102111816,30,0.00025200843811035156
d cross,25,0.0004132648237117318,3.6484706267882765e-05,269.3527330327779,34,0.0008548498153686523
d TTTI,25,2.400390458059946e-06,7.017034983951821e-09,0.17021918296813965,38,0.00025200843811035156
dd cross,25,211631.74966656216,528.7589156183304,269.361311333254,36,0.0009662508964538574
dd TTI,25,0.0026384253206181867,4.1738935867652945e-06,0.1803886890411377,86,0.00025200843811035156
cross,27,1.4641863408578695e-10,1.0097484448576479e-12,261.5916270725429,48,0.00043717026710510254
TTI,27,3.373328040033872e-13,2.4846948430483594e-15,1.291757345199585,31,6.535649299621582e-05
d cross,27,5.6304428442229186e-05,8.748981048538518e-06,261.7028858177364,55,0.0005935430526733398
d TTTI,27,2.407183925632206e-06,5.607148538310223e-09,1.2877626419067383,38,6.535649299621582e-05
dd cross,27,3761601.2271773173,6543.251631557789,261.7085844986141,57,0.0006425976753234863
dd TTI,27,0.0026360005725147516,3.243939710943297e-06,1.2956352233886719,78,6.535649299621582e-05
cross,26,1.713453227250177e-10,7.861498228616506e-13,132.2352348798886,35,0.0004930496215820312
TTI,26,3.3487552910426994e-13,5.842071802407831e-15,0.17431330680847168,31,0.00013044476509094238
d cross,26,0.00033139096021228017,3.4858373699078095e-05,132.29626860562712,41,0.0006702244281768799
d TTTI,26,2.40220546236197e-06,9.808069137712003e-09,0.17594695091247559,38,0.00013044476509094238
dd cross,26,1548392.0831959716,12306.6658454617,132.30236401502043,43,0.0007418394088745117
dd TTI,26,0.0026356030801587336,2.6836078566208825e-06,0.18676352500915527,86,0.00013044476509094238
cross,28,1.4329325089810047e-10,6.738109751503835e-13,185.08129245694727,54,0.00023731589317321777
TTI,28,3.3536652488504404e-13,3.841219339270657e-15,2.131416082382202,31,3.288686275482178e-05
d cross,28,0.0005032319650011371,9.588037632604141e-05,185.1996842091903,59,0.00033805519342422485
d TTTI,28,2.4048626440228488e-06,8.087643536848383e-09,2.131781816482544,38,3.288686275482178e-05
dd cross,28,5145462.744144477,28975.003746507726,185.21843106206506,61,0.00036403536796569824
dd TTI,28,0.0026362070615433596,3.8817836858813325e-06,2.139863967895508,79,3.288686275482178e-05
cross,28,1.3971305232293504e-10,6.726423448920197e-13,197.64402332622558,61,0.000311434268951416
TTI,28,3.34608386422044e-13,4.374736685912153e-15,1.2896907329559326,31,3.288686275482178e-05
d cross,28,2.773641746451047e-07,2.449766658115622e-09,197.79954352695495,66,0.0004414469003677368
d TTTI,28,2.4040165354271944e-06,1.0883181563792333e-08,1.2863290309906006,38,3.288686275482178e-05
dd cross,28,20147400.27070758,25866.143757599068,197.8167456658557,68,0.00047072768211364746
dd TTI,28,0.0026365433184565353,3.1689782010130177e-06,1.2933199405670166,79,3.288686275482178e-05
cross,19,6.704520703032693e-10,1.6820155714048707e-12,6.967558926902711,27,0.01399993896484375
TTI,19,2.1842575731728934e-15,3.200648811417384e-17,2.1208884716033936,29,0.0146331787109375
d cross,19,1.0771855535824932e-05,7.185927881699565e-07,7.418814963661134,31,0.019954681396484375
d TTTI,19,4.250331225898273e-06,8.659160649259826e-09,2.1216161251068115,39,0.0146331787109375
dd cross,19,5.615691761457072,0.16467594202187108,6.996002263389528,33,0.02313995361328125
dd TTI,19,0.002449322485112264,6.039527237061378e-06,2.13266921043396,77,0.0146331787109375
cross,27,1.399024888936878e-10,1.0986439788081339e-12,288.9303585514426,60,0.0005236268043518066
TTI,27,3.3593957721461104e-13,4.202481642334703e-15,0.17577362060546875,31,6.535649299621582e-05
d cross,27,3.202084699129237e-05,2.557476402750843e-05,289.03381457179785,64,0.0007006078958511353
d TTTI,27,2.40732768634077e-06,1.223053220583776e-08,0.17815017700195312,39,6.535649299621582e-05
dd cross,27,3890000.7122120373,14998.670087570785,289.0479158386588,66,0.0007528364658355713
dd TTI,27,0.0026360310062306467,3.650762241164965e-06,0.18863821029663086,86,6.535649299621582e-05
cross,19,1.64171444255577e-10,1.3402485428812906e-12,28.12273594830185,29,0.014675140380859375
TTI,19,2.2025414827222898e-15,4.9285376955834487e-17,1.2798974514007568,29,0.0146331787109375
d cross,19,1.3038961265014801e-05,9.030989201171875e-07,28.583819122053683,33,0.020660400390625
d TTTI,19,4.245124803820418e-06,1.398499487379996e-08,1.2861709594726562,39,0.0146331787109375
dd cross,19,4.678858369248813,0.20536135788574233,28.145883769728243,35,0.023853302001953125
dd TTI,19,0.002448437889248918,6.289633977655994e-06,1.2876639366149902,77,0.0146331787109375
cross,20,1.3954307404264981e-10,7.9175504803302e-13,8.866337231360376,27,0.00707244873046875
TTI,20,3.2344702157178443e-13,4.203221896122275e-15,2.118265151977539,30,0.008022308349609375
d cross,20,5.236455167219234e-06,2.2636858799170537e-07,8.885430029593408,31,0.010162353515625
d TTTI,20,3.041962968010937e-06,1.5817860555792363e-08,2.1236209869384766,38,0.008022308349609375
dd cross,20,3.432054759613675,0.07632989603697342,8.891776493750513,33,0.011831283569335938
dd TTI,20,0.002595973789314772,4.876154412805162e-06,2.1297056674957275,78,0.008022308349609375
cross,20,1.634059140375734e-10,1.7359355325972171e-12,22.75402909424156,29,0.0070743560791015625
TTI,20,3.1966252443586996e-13,6.1758359417871886e-15,1.2842726707458496,30,0.008022308349609375
d cross,20,3.226758157432602e-05,1.0089650472186382e-06,22.774012147448957,33,0.010103225708007812
d TTTI,20,3.041696742103121e-06,1.3008840577547643e-08,1.2847285270690918,38,0.008022308349609375
dd cross,20,18.84504546169148,0.9055794099241966,22.776993094943464,35,0.011737823486328125
dd TTI,20,0.0025954112087321684,2.986722428534354e-06,1.294774055480957,78,0.008022308349609375
cross,21,2.000945906946744e-10,7.767200305307128e-13,37.76034099329263,29,0.0035552978515625
TTI,21,3.3256651389595854e-13,1.5102603261497146e-15,2.120701313018799,30,0.004034996032714844
d cross,21,0.00019093765572497512,2.96500642575999e-06,37.78129965532571,33,0.005123138427734375
d TTTI,21,2.583296018878973e-06,1.1141660651387738e-08,2.124295473098755,38,0.004034996032714844
dd cross,21,241.26895940186606,4.4216830601416,37.7834947751835,35,0.005978584289550781
dd TTI,21,0.0026282271804881994,4.7976390037805186e-06,2.1326279640197754,78,0.004034996032714844
cross,21,1.4205478402412261e-10,6.677426847025994e-13,18.57287442497909,30,0.0035600662231445312
TTI,21,3.3661171151160095e-13,3.481195844167689e-15,1.2843611240386963,30,0.004034996032714844
d cross,21,4.491521744516154e-05,4.619522232356958e-07,18.592797635123134,34,0.005143165588378906
d TTTI,21,2.584115158796538e-06,8.802825980116277e-09,1.2848126888275146,38,0.004034996032714844
dd cross,21,50.64174994901067,0.3989454231669562,18.600340960547328,36,0.006003379821777344
dd TTI,21,0.00262620194671276,4.369984215440863e-06,1.294870376586914,78,0.004034996032714844
cross,22,1.79422783515921e-10,7.142305513909385e-13,25.420000796206295,30,0.0018820762634277344
TTI,22,3.3534410929818107e-13,4.219308364208714e-15,2.126617670059204,31,0.0020661354064941406
d cross,22,0.0002404072074391309,6.781785399390584e-06,25.4532289551571,34,0.002716541290283203
d TTTI,22,2.4569655616379355e-06,9.229056947751864e-09,2.127877712249756,38,0.0020661354064941406
dd cross,22,1068.7894465814315,10.527091740876507,25.465512041933835,36,0.0031838417053222656
dd TTI,22,0.002634383401618588,4.131279295244621e-06,2.1397857666015625,78,0.0020661354064941406
cross,22,1.5976233741191382e-10,8.98847904735714e-13,24.883639300242066,28,0.001873016357421875
TTI,22,3.339834087788161e-13,4.422863841378722e-15,1.282461166381836,31,0.0020661354064941406
d cross,22,2.582042080490641e-05,1.1164158179658205e-05,25.18466874398291,32,0.0027151107788085938
d TTTI,22,2.4497981105341254e-06,1.3438165059392182e-08,1.28131103515625,38,0.0020661354064941406
dd cross,22,416.3865138496949,44.15886392491008,24.910380328074098,34,0.0031871795654296875
dd TTI,22,0.002633367867204743,4.397306507489631e-06,1.2908284664154053,78,0.0020661354064941406
cross,28,1.39925681493427e-10,9.862616566953334e-13,373.9840266201645,78,0.0004685744643211365
TTI,28,3.3551143019084745e-13,4.656655272296289e-15,0.1752173900604248,31,3.2745301723480225e-05
d cross,28,4.913436913066601e-05,7.557927296191248e-05,374.1405620072037,83,0.0006154477596282959
d TTTI,28,2.4028238133410337e-06,1.0321797885655535e-08,0.17166495323181152,39,3.2745301723480225e-05
dd cross,28,18326858.248997282,31058.21694991386,374.1485619042069,85,0.0006498545408248901
dd TTI,28,0.0026370471106223607,1.7283863954303096e-06,0.18062043190002441,87,3.2745301723480225e-05
cross,19,1.4308211142892533e-10,1.152723849756789e-12,5.812511747702956,27,0.013484954833984375
TTI,19,2.166031408918709e-15,4.852678367093298e-17,0.16621804237365723,30,0.01560211181640625
d cross,19,5.344010281547759e-06,2.2647304346227817e-07,5.827213829383254,31,0.01922607421875
d TTTI,19,4.246537872159997e-06,1.0695723075950637e-08,0.17081737518310547,39,0.01560211181640625
dd cross,19,1.9271041933384545,0.10472028283706077,5.83094341121614,33,0.022304534912109375
dd TTI,19,0.0024461835025834104,6.904239555287553e-06,0.1824197769165039,83,0.01560211181640625
cross,20,1.399490300956257e-10,6.876527536498472e-13,10.055874176323414,27,0.0070819854736328125
TTI,20,3.2122779296517253e-13,4.074349234310029e-15,0.16480326652526855,30,0.007831573486328125
d cross,20,5.4828270899321265e-06,1.763893185653271e-07,10.07557637244463,31,0.010156631469726562
d TTTI,20,3.051918372132614e-06,1.4042290754014857e-08,0.16659092903137207,39,0.007831573486328125
dd cross,20,3.3139822676140094,0.017541287613177442,10.079300947487354,33,0.01181793212890625
dd TTI,20,0.0025956894922411254,5.360546373092643e-06,0.1776890754699707,84,0.007831573486328125
cross,23,1.6893602367750835e-10,9.252025824988822e-13,220.8786543868482,29,0.0011386871337890625
TTI,23,3.354608960595976e-13,3.140205780198446e-15,1.288102388381958,31,0.0010368824005126953
d cross,23,0.0003281878299409449,1.411563880608806e-05,220.90554347261786,33,0.0016489028930664062
d TTTI,23,2.4167019528054173e-06,6.622741548520249e-09,1.2890048027038574,38,0.0010368824005126953
dd cross,23,8944.080075611708,53.624365983068024,220.91043772920966,35,0.0019290447235107422
dd TTI,23,0.0026357770647763784,4.951910505840148e-06,1.297020673751831,78,0.0010368824005126953
cross,23,1.5169429787482928e-10,9.653825939381688e-13,242.21938492823392,29,0.0011293888092041016
TTI,23,3.4035213658362664e-13,2.6871974972107965e-15,2.125060558319092,31,0.0010368824005126953
d cross,23,9.287406275274788e-05,5.016570366449005e-06,242.2464664177969,33,0.0016219615936279297
d TTTI,23,2.411475591400908e-06,7.836195745880743e-09,2.1263961791992188,38,0.0010368824005126953
dd cross,23,1597.2783579273341,55.848428600748726,242.2515535550192,35,0.0018925666809082031
dd TTI,23,0.002636891774704695,3.6803074654224827e-06,2.135629653930664,78,0.0010368824005126953
cross,21,1.89396133645634e-10,9.764885101184662e-13,28.464038535952568,30,0.0036907196044921875
TTI,21,3.37902642295542e-13,4.645120012234214e-15,0.1747603416442871,30,0.003939628601074219
d cross,21,0.0001908787088234823,3.4267753828135216e-06,28.481299087405205,34,0.0052967071533203125
d TTTI,21,2.5870507288978784e-06,8.053757313619904e-09,0.17131376266479492,38,0.003939628601074219
dd cross,21,241.3994376849571,3.5850608884603274,28.485016986727715,36,0.0061702728271484375
dd TTI,21,0.0026261891683061317,3.841880346117826e-06,0.1838548183441162,85,0.003939628601074219
cross,24,1.5983777399175524e-10,9.501167386677285e-13,48.22448681574315,29,0.00049591064453125
TTI,24,3.3507057681699843e-13,3.5623278142416736e-15,1.287635326385498,31,0.0005196332931518555
d cross,24,7.521231874320766e-05,5.5454745987040276e-05,48.24790810327977,33,0.0007568597793579102
d TTTI,24,2.4072948138720928e-06,5.423005312952846e-09,1.2869806289672852,38,0.0005196332931518555
dd cross,24,49283.862585814546,446.49778442657924,48.25336335878819,35,0.0008876323699951172
dd TTI,24,0.0026372891168457745,4.456077080159219e-06,1.293325662612915,78,0.0005196332931518555
cross,22,1.4973174160128953e-10,6.423640862990156e-13,68.89882319793105,29,0.0018415451049804688
TTI,22,3.3496108907744917e-13,4.070290649608932e-15,0.16965150833129883,30,0.0019774436950683594
d cross,22,7.761821571150657e-05,3.1828546920732557e-06,68.93646972998977,33,0.0026788711547851562
d TTTI,22,2.4521603680832504e-06,9.451746281348408e-09,0.17336297035217285,38,0.0019774436950683594
dd cross,22,215.15216665952545,6.900490194814483,68.92087691649795,35,0.003139019012451172
dd TTI,22,0.0026345935338617245,3.6000354531543713e-06,0.18474125862121582,85,0.0019774436950683594
cross,23,1.6133871331085167e-10,5.822554489408418e-13,28.250931173563004,28,0.0009531974792480469
TTI,23,3.3602740076412803e-13,5.256647678625948e-15,0.1748495101928711,30,0.0009925365447998047
d cross,23,8.975527506292248e-05,1.3389836300680146e-05,28.275435835123062,32,0.0014386177062988281
d TTTI,23,2.418077977768048e-06,1.1414312452836141e-08,0.17470359802246094,38,0.0009925365447998047
dd cross,23,4552.4330767445745,117.89879570010773,28.274879842996597,34,0.00168609619140625
dd TTI,23,0.0026347603583799844,3.2305627253841564e-06,0.18578648567199707,86,0.0009925365447998047
cross,24,1.3916183428468618e-10,7.086587597041032e-13,317.3304525492713,34,0.0013984441757202148
TTI,24,3.3741254337736536e-13,3.7194103958047e-15,2.1300597190856934,31,0.0005196332931518555
d cross,24,1.7265426060755658e-05,3.7149937897728746e-06,317.38357626181096,38,0.0018411874771118164
d TTTI,24,2.4060457041117204e-06,1.0083077714662721e-08,2.127856731414795,38,0.0005196332931518555
dd cross,24,5131.705433772435,129.419163661668,317.3898960230872,40,0.002061128616333008
dd TTI,24,0.002635064342349741,4.0589799246543076e-06,2.138162612915039,78,0.0005196332931518555
cross,24,1.4162802885633762e-10,9.028538305124227e-13,204.17187906056643,31,0.0005005598068237305
TTI,24,3.367143729367996e-13,4.389779717650736e-15,0.1679680347442627,30,0.0005029439926147461
d cross,24,0.00013771325878203028,4.31636794342635e-06,204.19396448880434,35,0.0007395744323730469
d TTTI,24,2.4074449541999686e-06,1.037545715662208e-08,0.1714155673980713,38,0.0005029439926147461
dd cross,24,7525.00463146783,134.14690635354913,204.20016790181398,37,0.0008682012557983398
dd TTI,24,0.0026349924162481237,3.991428558693309e-06,0.17831635475158691,86,0.0005029439926147461
cross,25,2.790059182309589e-10,1.8334781618898878e-12,385.6933834757656,40,0.0009624361991882324
TTI,25,3.3443101330674167e-13,3.674635483534962e-15,1.284299373626709,31,0.00026035308837890625
