run_idx,k_center,E_k
0,1323.1993743488028,4.3265464194568726e-06
0,1329.4806065309826,4.269311507582526e-06
0,1335.761838713162,4.256529833733955e-06
0,1342.0430708953418,4.252260420440575e-06
0,1348.324303077521,4.257530996629369e-06
0,1354.605535259701,4.273271835031356e-06
0,1360.8867674418802,4.274582949392708e-06
0,1367.16799962406,4.22650796082664e-06
0,1373.4492318062396,4.250165788617359e-06
0,1379.7304639884192,4.184924351917483e-06
0,1386.011696170599,4.230654697085942e-06
0,1392.2929283527783,4.1827297765892175e-06
0,1398.574160534958,4.213684525985473e-06
0,1404.8553927171374,4.152645633103297e-06
0,1411.1366248993172,4.173460964345029e-06
0,1417.4178570814965,4.113851781608138e-06
0,1423.6990892636763,4.104743274224868e-06
0,1429.9803214458557,4.025205352789845e-06
0,1436.2615536280355,4.020947528564965e-06
0,1442.542785810215,3.945226373190226e-06
0,1448.8240179923946,3.981792777735002e-06
0,1455.1052501745744,3.9325927354876655e-06
0,1461.3864823567537,3.924215482255943e-06
0,1467.6677145389335,3.8186946743456135e-06
0,1473.9489467211129,3.8374227308738966e-06
0,1480.2301789032927,3.7795083367505556e-06
0,1486.511411085472,3.7856680047072886e-06
0,1492.7926432676518,3.730786305019641e-06
0,1499.0738754498311,3.7258818999019358e-06
0,1505.355107632011,3.642529133587799e-06
0,1511.6363398141905,3.5971636320049863e-06
0,1517.91757199637,3.5406221459555076e-06
0,1524.1988041785498,3.5073278181889216e-06
0,1530.4800363607292,3.476193422407819e-06
0,1536.761268542909,3.4263735285464515e-06
0,1543.0425007250883,3.4338389314991272e-06
0,1549.323732907268,3.389336948978226e-06
0,1555.6049650894474,3.3067870435057066e-06
0,1561.8861972716272,3.2993857154826225e-06
0,1568.1674294538066,3.2428259969712698e-06
0,1574.4486616359864,3.186280856417017e-06
0,1580.7298938181661,3.1323251268561537e-06
0,1587.0111260003455,3.1298703122061777e-06
0,1593.2923581825253,3.06879666714658e-06
0,1599.5735903647046,3.0371460660867075e-06
0,1605.8548225468844,2.981267297560981e-06
0,1612.1360547290637,2.939798143587607e-06
0,1618.4172869112435,2.903186962679274e-06
0,1624.6985190934229,2.8664262436969817e-06
0,1630.9797512756027,2.8453643846457465e-06
0,1637.260983457782,2.816050885234093e-06
0,1643.5422156399618,2.783244299189874e-06
0,1649.8234478221416,2.731007859182243e-06
0,1656.104680004321,2.6872327242906297e-06
0,1662.3859121865007,2.65026722213689e-06
0,1668.66714436868,2.610291836225249e-06
0,1674.9483765508598,2.584732940774349e-06
0,1681.2296087330392,2.559381729447313e-06
0,1687.510840915219,2.5301549856677614e-06
0,1693.7920730973983,2.475333427836675e-06
0,1700.073305279578,2.437533217102113e-06
0,1706.3545374617577,2.38986461793328e-06
0,1712.6357696439372,2.3679077512930985e-06
0,1718.917001826117,2.318270224863432e-06
0,1725.1982340082964,2.266683499432361e-06
0,1731.4794661904762,2.2463356981456826e-06
0,1737.7606983726555,2.187350986852967e-06
0,1744.0419305548353,2.1697728977727814e-06
0,1750.3231627370146,2.1246523524834476e-06
0,1756.6043949191944,2.095774789159893e-06
0,1762.8856271013738,2.06679350692118e-06
0,1769.1668592835535,2.02394694711109e-06
0,1775.4480914657331,1.9833979542750485e-06
0,1781.7293236479127,1.956850138472794e-06
0,1788.0105558300925,1.9362845401591963e-06
0,1794.2917880122718,1.8937165477695288e-06
0,1800.5730201944516,1.8383845177484276e-06
0,1806.854252376631,1.8235746171471192e-06
0,1813.1354845588107,1.7830805592762132e-06
0,1819.41671674099,1.7514041872477825e-06
0,1825.6979489231699,1.721181145126557e-06
0,1831.9791811053492,1.693999235786275e-06
0,1838.260413287529,1.6436004443693576e-06
0,1844.5416454697086,1.6267542142703136e-06
0,1850.8228776518881,1.6035405740183959e-06
0,1857.104109834068,1.5732175297732665e-06
0,1863.3853420162473,1.5444985048443774e-06
0,1869.666574198427,1.5125793647646493e-06
0,1875.9478063806064,1.4889637131348295e-06
0,1882.2290385627862,1.4570080439366266e-06
0,1888.5102707449655,1.4234156194118761e-06
0,1894.7915029271453,1.387994139529952e-06
0,1901.0727351093246,1.3600792476568185e-06
0,1907.3539672915044,1.3259197925803951e-06
0,1913.635199473684,1.3011131456500614e-06
0,1919.9164316558636,1.2629539964676738e-06
0,1926.1976638380434,1.2461709515791658e-06
0,1932.4788960202227,1.214676651600369e-06
0,1938.7601282024025,1.1897412854732292e-06
0,1945.0413603845818,1.165393876204824e-06
0,1951.3225925667616,1.1306897380116692e-06
0,1957.603824748941,1.107313639680501e-06
0,1963.8850569311207,1.0698911233042214e-06
0,1970.1662891133,1.0527150265509545e-06
0,1976.4475212954799,1.0283247008537135e-06
0,1982.7287534776597,9.977038082251183e-07
0,1989.009985659839,9.70836086029292e-07
0,1995.2912178420188,9.456182216717966e-07
0,2001.5724500241981,9.157697290388353e-07
0,2007.853682206378,8.938577588525004e-07
0,2014.1349143885573,8.77470307933164e-07
0,2020.416146570737,8.541172097583774e-07
0,2026.6973787529164,8.283785754858335e-07
0,2032.9786109350962,8.111485655865224e-07
0,2039.2598431172755,7.857299315059599e-07
0,2045.5410752994553,7.624668213103206e-07
0,2051.822307481635,7.400588355525724e-07
0,2058.1035396638144,7.151150981360532e-07
0,2064.384771845994,6.963634067836583e-07
0,2070.6660040281736,6.744736392808718e-07
0,2076.9472362103534,6.580259483448212e-07
0,2083.2284683925327,6.357841093536755e-07
0,2089.5097005747125,6.149802759573268e-07
0,2095.7909327568923,5.9539834836231e-07
0,2102.0721649390716,5.74704411942064e-07
0,2108.353397121251,5.593843521446278e-07
0,2114.6346293034308,5.393437558694039e-07
0,2120.9158614856105,5.197627702647349e-07
0,2127.19709366779,5.060678244628925e-07
0,2133.478325849969,4.880434783562151e-07
0,2139.759558032149,4.7595149619837374e-07
0,2146.040790214329,4.6060137143849893e-07
0,2152.322022396508,4.4424026518691483e-07
0,2158.603254578688,4.294920966881612e-07
0,2164.8844867608677,4.164403982110991e-07
0,2171.165718943047,4.0462259981782173e-07
0,2177.4469511252264,3.904035329559564e-07
